PC732,ADUTTAGUPTA,3,22,2,Fundamentals of Design - II,mDES(CD)
PC731,VP,3,22,2,Research Methodologies - Ethnography and its Applications,mDES(CD)
PC725,JJ,3,22,2,Introduction to Narratology,mDES(DS)
PC750,ADUTTAGUPTA,1.5,22,2,Photography,mDES(CD)
PC751,ADUTTAGUPTA,1.5,22,2,Video,mDES(CD)
PC752,NDESAI,1,22,2,Interaction Design,mDES(CD)
