IT620,TBD,3,25,2,Object Oriented Programming,mSC(IT)
IT632,JP,3,25,2,Software Engineering,mSC(IT)
IT694,SS,3,25,2,Computer Networks,mSC(IT)
IT628,AKM,3,25,2,System Prpgramming,mSC(IT)
IT629,TBD,3,25,2,Introduction to Algorithms,mSC(IT)
